time(s),rank-worker,number-of-nodes,algorithm,thing-measured
0.000673,7,16,CPU-naive,compute-col-block-B
0.000007,7,16,CPU-naive,get-ready-allgatherv
0.013178,7,16,CPU-naive,perform-allgatherv
1.056442,7,16,CPU-naive,compute-block-C-result
0.000670,7,16,CPU-naive,compute-col-block-B
0.000007,7,16,CPU-naive,get-ready-allgatherv
0.014950,7,16,CPU-naive,perform-allgatherv
1.056855,7,16,CPU-naive,compute-block-C-result
0.000669,7,16,CPU-naive,compute-col-block-B
0.000007,7,16,CPU-naive,get-ready-allgatherv
0.015984,7,16,CPU-naive,perform-allgatherv
1.057006,7,16,CPU-naive,compute-block-C-result
0.000669,7,16,CPU-naive,compute-col-block-B
0.000008,7,16,CPU-naive,get-ready-allgatherv
0.018150,7,16,CPU-naive,perform-allgatherv
1.056938,7,16,CPU-naive,compute-block-C-result
0.000669,7,16,CPU-naive,compute-col-block-B
0.000008,7,16,CPU-naive,get-ready-allgatherv
0.023822,7,16,CPU-naive,perform-allgatherv
1.055132,7,16,CPU-naive,compute-block-C-result
0.124588,1,16,CPU-naive,init-A-B-C
0.000458,1,16,CPU-naive,compute-col-block-B
0.000008,1,16,CPU-naive,get-ready-allgatherv
0.118092,1,16,CPU-naive,perform-allgatherv
1.140411,1,16,CPU-naive,compute-block-C-result
0.005025,1,16,CPU-naive,compute-col-block-B
0.000007,1,16,CPU-naive,get-ready-allgatherv
0.003646,1,16,CPU-naive,perform-allgatherv
1.074963,1,16,CPU-naive,compute-block-C-result
0.000691,1,16,CPU-naive,compute-col-block-B
0.000007,1,16,CPU-naive,get-ready-allgatherv
0.009088,1,16,CPU-naive,perform-allgatherv
1.056970,1,16,CPU-naive,compute-block-C-result
0.000682,1,16,CPU-naive,compute-col-block-B
0.000007,1,16,CPU-naive,get-ready-allgatherv
0.016580,1,16,CPU-naive,perform-allgatherv
1.056518,1,16,CPU-naive,compute-block-C-result
0.000682,1,16,CPU-naive,compute-col-block-B
0.000008,1,16,CPU-naive,get-ready-allgatherv
0.013940,1,16,CPU-naive,perform-allgatherv
1.056221,1,16,CPU-naive,compute-block-C-result
0.000677,1,16,CPU-naive,compute-col-block-B
0.000007,1,16,CPU-naive,get-ready-allgatherv
0.012951,1,16,CPU-naive,perform-allgatherv
1.055752,1,16,CPU-naive,compute-block-C-result
0.000678,1,16,CPU-naive,compute-col-block-B
0.000007,1,16,CPU-naive,get-ready-allgatherv
0.012431,1,16,CPU-naive,perform-allgatherv
1.072732,1,16,CPU-naive,compute-block-C-result
0.000674,1,16,CPU-naive,compute-col-block-B
0.000007,1,16,CPU-naive,get-ready-allgatherv
0.005884,1,16,CPU-naive,perform-allgatherv
1.063101,1,16,CPU-naive,compute-block-C-result
0.000673,1,16,CPU-naive,compute-col-block-B
0.000007,1,16,CPU-naive,get-ready-allgatherv
0.008905,1,16,CPU-naive,perform-allgatherv
1.076678,1,16,CPU-naive,compute-block-C-result
0.000694,1,16,CPU-naive,compute-col-block-B
0.000008,1,16,CPU-naive,get-ready-allgatherv
0.002041,1,16,CPU-naive,perform-allgatherv
1.065786,1,16,CPU-naive,compute-block-C-result
0.000681,1,16,CPU-naive,compute-col-block-B
0.000008,1,16,CPU-naive,get-ready-allgatherv
0.006285,1,16,CPU-naive,perform-allgatherv
1.064689,1,16,CPU-naive,compute-block-C-result
0.000683,1,16,CPU-naive,compute-col-block-B
0.000008,1,16,CPU-naive,get-ready-allgatherv
0.005822,1,16,CPU-naive,perform-allgatherv
1.062253,1,16,CPU-naive,compute-block-C-result
0.000690,1,16,CPU-naive,compute-col-block-B
0.000008,1,16,CPU-naive,get-ready-allgatherv
0.009188,1,16,CPU-naive,perform-allgatherv
1.054979,1,16,CPU-naive,compute-block-C-result
0.000677,1,16,CPU-naive,compute-col-block-B
0.000007,1,16,CPU-naive,get-ready-allgatherv
0.017845,1,16,CPU-naive,perform-allgatherv
1.055764,1,16,CPU-naive,compute-block-C-result
0.000681,1,16,CPU-naive,compute-col-block-B
0.000007,1,16,CPU-naive,get-ready-allgatherv
0.019387,1,16,CPU-naive,perform-allgatherv
1.065308,1,16,CPU-naive,compute-block-C-result
0.000682,1,16,CPU-naive,compute-col-block-B
0.000007,1,16,CPU-naive,get-ready-allgatherv
0.015433,1,16,CPU-naive,perform-allgatherv
1.055658,1,16,CPU-naive,compute-block-C-result
0.120880,14,16,CPU-naive,init-A-B-C
0.000450,14,16,CPU-naive,compute-col-block-B
0.000008,14,16,CPU-naive,get-ready-allgatherv
0.122256,14,16,CPU-naive,perform-allgatherv
1.078129,14,16,CPU-naive,compute-block-C-result
0.004911,14,16,CPU-naive,compute-col-block-B
0.000008,14,16,CPU-naive,get-ready-allgatherv
0.065527,14,16,CPU-naive,perform-allgatherv
1.074923,14,16,CPU-naive,compute-block-C-result
0.000689,14,16,CPU-naive,compute-col-block-B
0.000007,14,16,CPU-naive,get-ready-allgatherv
0.009299,14,16,CPU-naive,perform-allgatherv
1.066272,14,16,CPU-naive,compute-block-C-result
0.000667,14,16,CPU-naive,compute-col-block-B
0.000007,14,16,CPU-naive,get-ready-allgatherv
0.007180,14,16,CPU-naive,perform-allgatherv
1.065100,14,16,CPU-naive,compute-block-C-result
0.000659,14,16,CPU-naive,compute-col-block-B
0.000006,14,16,CPU-naive,get-ready-allgatherv
0.005335,14,16,CPU-naive,perform-allgatherv
1.063131,14,16,CPU-naive,compute-block-C-result
0.000658,14,16,CPU-naive,compute-col-block-B
0.000007,14,16,CPU-naive,get-ready-allgatherv
0.006049,14,16,CPU-naive,perform-allgatherv
1.062924,14,16,CPU-naive,compute-block-C-result
0.000659,14,16,CPU-naive,compute-col-block-B
0.000007,14,16,CPU-naive,get-ready-allgatherv
0.005263,14,16,CPU-naive,perform-allgatherv
1.064577,14,16,CPU-naive,compute-block-C-result
0.000657,14,16,CPU-naive,compute-col-block-B
0.000007,14,16,CPU-naive,get-ready-allgatherv
0.014016,14,16,CPU-naive,perform-allgatherv
1.064234,14,16,CPU-naive,compute-block-C-result
0.000672,14,16,CPU-naive,compute-col-block-B
0.000008,14,16,CPU-naive,get-ready-allgatherv
0.007423,14,16,CPU-naive,perform-allgatherv
1.071631,14,16,CPU-naive,compute-block-C-result
0.000671,14,16,CPU-naive,compute-col-block-B
0.000007,14,16,CPU-naive,get-ready-allgatherv
0.007405,14,16,CPU-naive,perform-allgatherv
1.070884,14,16,CPU-naive,compute-block-C-result
0.000668,14,16,CPU-naive,compute-col-block-B
0.000008,14,16,CPU-naive,get-ready-allgatherv
0.001197,14,16,CPU-naive,perform-allgatherv
1.069358,14,16,CPU-naive,compute-block-C-result
0.000669,14,16,CPU-naive,compute-col-block-B
0.000007,14,16,CPU-naive,get-ready-allgatherv
0.001169,14,16,CPU-naive,perform-allgatherv
1.069589,14,16,CPU-naive,compute-block-C-result
0.000670,14,16,CPU-naive,compute-col-block-B
0.000007,14,16,CPU-naive,get-ready-allgatherv
0.001871,14,16,CPU-naive,perform-allgatherv
1.068382,14,16,CPU-naive,compute-block-C-result
0.000664,14,16,CPU-naive,compute-col-block-B
0.000007,14,16,CPU-naive,get-ready-allgatherv
0.004465,14,16,CPU-naive,perform-allgatherv
1.062945,14,16,CPU-naive,compute-block-C-result
0.000667,14,16,CPU-naive,compute-col-block-B
0.000007,14,16,CPU-naive,get-ready-allgatherv
0.012216,14,16,CPU-naive,perform-allgatherv
1.068209,14,16,CPU-naive,compute-block-C-result
0.000670,14,16,CPU-naive,compute-col-block-B
0.000007,14,16,CPU-naive,get-ready-allgatherv
0.012539,14,16,CPU-naive,perform-allgatherv
1.066698,14,16,CPU-naive,compute-block-C-result
0.120538,15,16,CPU-naive,init-A-B-C
0.000459,15,16,CPU-naive,compute-col-block-B
0.000008,15,16,CPU-naive,get-ready-allgatherv
0.122107,15,16,CPU-naive,perform-allgatherv
1.081230,15,16,CPU-naive,compute-block-C-result
0.005009,15,16,CPU-naive,compute-col-block-B
0.000012,15,16,CPU-naive,get-ready-allgatherv
0.062530,15,16,CPU-naive,perform-allgatherv
1.063056,15,16,CPU-naive,compute-block-C-result
0.000700,15,16,CPU-naive,compute-col-block-B
0.000008,15,16,CPU-naive,get-ready-allgatherv
0.021037,15,16,CPU-naive,perform-allgatherv
1.072155,15,16,CPU-naive,compute-block-C-result
0.000671,15,16,CPU-naive,compute-col-block-B
0.000007,15,16,CPU-naive,get-ready-allgatherv
0.001357,15,16,CPU-naive,perform-allgatherv
1.066348,15,16,CPU-naive,compute-block-C-result
0.000683,15,16,CPU-naive,compute-col-block-B
0.000007,15,16,CPU-naive,get-ready-allgatherv
0.004062,15,16,CPU-naive,perform-allgatherv
1.068014,15,16,CPU-naive,compute-block-C-result
0.000667,15,16,CPU-naive,compute-col-block-B
0.000007,15,16,CPU-naive,get-ready-allgatherv
0.001168,15,16,CPU-naive,perform-allgatherv
1.052239,15,16,CPU-naive,compute-block-C-result
0.000682,15,16,CPU-naive,compute-col-block-B
0.000007,15,16,CPU-naive,get-ready-allgatherv
0.015929,15,16,CPU-naive,perform-allgatherv
1.063593,15,16,CPU-naive,compute-block-C-result
0.000664,15,16,CPU-naive,compute-col-block-B
0.000007,15,16,CPU-naive,get-ready-allgatherv
0.015035,15,16,CPU-naive,perform-allgatherv
1.049762,15,16,CPU-naive,compute-block-C-result
0.000686,15,16,CPU-naive,compute-col-block-B
0.000009,15,16,CPU-naive,get-ready-allgatherv
0.021853,15,16,CPU-naive,perform-allgatherv
1.054219,15,16,CPU-naive,compute-block-C-result
0.000680,15,16,CPU-naive,compute-col-block-B
0.000008,15,16,CPU-naive,get-ready-allgatherv
0.024893,15,16,CPU-naive,perform-allgatherv
1.069323,15,16,CPU-naive,compute-block-C-result
0.000681,15,16,CPU-naive,compute-col-block-B
0.000008,15,16,CPU-naive,get-ready-allgatherv
0.002758,15,16,CPU-naive,perform-allgatherv
1.067073,15,16,CPU-naive,compute-block-C-result
0.000686,15,16,CPU-naive,compute-col-block-B
0.000007,15,16,CPU-naive,get-ready-allgatherv
0.003426,15,16,CPU-naive,perform-allgatherv
1.066505,15,16,CPU-naive,compute-block-C-result
0.000678,15,16,CPU-naive,compute-col-block-B
0.000007,15,16,CPU-naive,get-ready-allgatherv
0.004957,15,16,CPU-naive,perform-allgatherv
1.067538,15,16,CPU-naive,compute-block-C-result
0.000686,15,16,CPU-naive,compute-col-block-B
0.000008,15,16,CPU-naive,get-ready-allgatherv
0.005279,15,16,CPU-naive,perform-allgatherv
1.066690,15,16,CPU-naive,compute-block-C-result
0.000679,15,16,CPU-naive,compute-col-block-B
0.000008,15,16,CPU-naive,get-ready-allgatherv
0.008455,15,16,CPU-naive,perform-allgatherv
1.065306,15,16,CPU-naive,compute-block-C-result
0.000684,15,16,CPU-naive,compute-col-block-B
0.000007,15,16,CPU-naive,get-ready-allgatherv
0.015430,15,16,CPU-naive,perform-allgatherv
1.067403,15,16,CPU-naive,compute-block-C-result
0.121342,6,16,CPU-naive,init-A-B-C
0.000457,6,16,CPU-naive,compute-col-block-B
0.000009,6,16,CPU-naive,get-ready-allgatherv
0.110422,6,16,CPU-naive,perform-allgatherv
1.100799,6,16,CPU-naive,compute-block-C-result
0.004980,6,16,CPU-naive,compute-col-block-B
0.000008,6,16,CPU-naive,get-ready-allgatherv
0.043376,6,16,CPU-naive,perform-allgatherv
1.081420,6,16,CPU-naive,compute-block-C-result
0.000687,6,16,CPU-naive,compute-col-block-B
0.000011,6,16,CPU-naive,get-ready-allgatherv
0.003597,6,16,CPU-naive,perform-allgatherv
1.065355,6,16,CPU-naive,compute-block-C-result
0.000665,6,16,CPU-naive,compute-col-block-B
0.000008,6,16,CPU-naive,get-ready-allgatherv
0.007421,6,16,CPU-naive,perform-allgatherv
1.066643,6,16,CPU-naive,compute-block-C-result
0.000677,6,16,CPU-naive,compute-col-block-B
0.000007,6,16,CPU-naive,get-ready-allgatherv
0.003766,6,16,CPU-naive,perform-allgatherv
1.064783,6,16,CPU-naive,compute-block-C-result
0.000670,6,16,CPU-naive,compute-col-block-B
0.000007,6,16,CPU-naive,get-ready-allgatherv
0.004471,6,16,CPU-naive,perform-allgatherv
1.064860,6,16,CPU-naive,compute-block-C-result
0.000675,6,16,CPU-naive,compute-col-block-B
0.000008,6,16,CPU-naive,get-ready-allgatherv
0.003248,6,16,CPU-naive,perform-allgatherv
1.064004,6,16,CPU-naive,compute-block-C-result
0.000669,6,16,CPU-naive,compute-col-block-B
0.000007,6,16,CPU-naive,get-ready-allgatherv
0.014615,6,16,CPU-naive,perform-allgatherv
1.063423,6,16,CPU-naive,compute-block-C-result
0.000680,6,16,CPU-naive,compute-col-block-B
0.000008,6,16,CPU-naive,get-ready-allgatherv
0.008046,6,16,CPU-naive,perform-allgatherv
1.069261,6,16,CPU-naive,compute-block-C-result
0.000671,6,16,CPU-naive,compute-col-block-B
0.000008,6,16,CPU-naive,get-ready-allgatherv
0.010009,6,16,CPU-naive,perform-allgatherv
1.070909,6,16,CPU-naive,compute-block-C-result
0.000672,6,16,CPU-naive,compute-col-block-B
0.000011,6,16,CPU-naive,get-ready-allgatherv
0.001182,6,16,CPU-naive,perform-allgatherv
1.068129,6,16,CPU-naive,compute-block-C-result
0.000667,6,16,CPU-naive,compute-col-block-B
0.000008,6,16,CPU-naive,get-ready-allgatherv
0.002450,6,16,CPU-naive,perform-allgatherv
1.070233,6,16,CPU-naive,compute-block-C-result
0.000679,6,16,CPU-naive,compute-col-block-B
0.000007,6,16,CPU-naive,get-ready-allgatherv
0.001153,6,16,CPU-naive,perform-allgatherv
1.071677,6,16,CPU-naive,compute-block-C-result
0.000666,6,16,CPU-naive,compute-col-block-B
0.000007,6,16,CPU-naive,get-ready-allgatherv
0.001166,6,16,CPU-naive,perform-allgatherv
1.065137,6,16,CPU-naive,compute-block-C-result
0.000668,6,16,CPU-naive,compute-col-block-B
0.000008,6,16,CPU-naive,get-ready-allgatherv
0.010006,6,16,CPU-naive,perform-allgatherv
1.066812,6,16,CPU-naive,compute-block-C-result
0.000668,6,16,CPU-naive,compute-col-block-B
0.000007,6,16,CPU-naive,get-ready-allgatherv
0.013953,6,16,CPU-naive,perform-allgatherv
1.068932,6,16,CPU-naive,compute-block-C-result
0.120835,4,16,CPU-naive,init-A-B-C
0.000462,4,16,CPU-naive,compute-col-block-B
0.000007,4,16,CPU-naive,get-ready-allgatherv
0.121734,4,16,CPU-naive,perform-allgatherv
1.110599,4,16,CPU-naive,compute-block-C-result
0.004927,4,16,CPU-naive,compute-col-block-B
0.000007,4,16,CPU-naive,get-ready-allgatherv
0.033631,4,16,CPU-naive,perform-allgatherv
1.076901,4,16,CPU-naive,compute-block-C-result
0.000681,4,16,CPU-naive,compute-col-block-B
0.000008,4,16,CPU-naive,get-ready-allgatherv
0.008019,4,16,CPU-naive,perform-allgatherv
1.063614,4,16,CPU-naive,compute-block-C-result
0.000665,4,16,CPU-naive,compute-col-block-B
0.000007,4,16,CPU-naive,get-ready-allgatherv
0.009163,4,16,CPU-naive,perform-allgatherv
1.060653,4,16,CPU-naive,compute-block-C-result
0.000674,4,16,CPU-naive,compute-col-block-B
0.000007,4,16,CPU-naive,get-ready-allgatherv
0.009825,4,16,CPU-naive,perform-allgatherv
1.065531,4,16,CPU-naive,compute-block-C-result
0.000667,4,16,CPU-naive,compute-col-block-B
0.000007,4,16,CPU-naive,get-ready-allgatherv
0.003656,4,16,CPU-naive,perform-allgatherv
1.066940,4,16,CPU-naive,compute-block-C-result
0.000669,4,16,CPU-naive,compute-col-block-B
0.000007,4,16,CPU-naive,get-ready-allgatherv
0.001180,4,16,CPU-naive,perform-allgatherv
1.077448,4,16,CPU-naive,compute-block-C-result
0.000669,4,16,CPU-naive,compute-col-block-B
0.000007,4,16,CPU-naive,get-ready-allgatherv
0.001172,4,16,CPU-naive,perform-allgatherv
1.068417,4,16,CPU-naive,compute-block-C-result
0.000669,4,16,CPU-naive,compute-col-block-B
0.000006,4,16,CPU-naive,get-ready-allgatherv
0.003276,4,16,CPU-naive,perform-allgatherv
1.077887,4,16,CPU-naive,compute-block-C-result
0.000675,4,16,CPU-naive,compute-col-block-B
0.000008,4,16,CPU-naive,get-ready-allgatherv
0.001170,4,16,CPU-naive,perform-allgatherv
1.065602,4,16,CPU-naive,compute-block-C-result
0.000671,4,16,CPU-naive,compute-col-block-B
0.000007,4,16,CPU-naive,get-ready-allgatherv
0.006546,4,16,CPU-naive,perform-allgatherv
1.060812,4,16,CPU-naive,compute-block-C-result
0.000670,4,16,CPU-naive,compute-col-block-B
0.000007,4,16,CPU-naive,get-ready-allgatherv
0.009716,4,16,CPU-naive,perform-allgatherv
1.070177,4,16,CPU-naive,compute-block-C-result
0.000673,4,16,CPU-naive,compute-col-block-B
0.000007,4,16,CPU-naive,get-ready-allgatherv
0.001275,4,16,CPU-naive,perform-allgatherv
1.071141,4,16,CPU-naive,compute-block-C-result
0.000673,4,16,CPU-naive,compute-col-block-B
0.000007,4,16,CPU-naive,get-ready-allgatherv
0.001689,4,16,CPU-naive,perform-allgatherv
1.073944,4,16,CPU-naive,compute-block-C-result
0.000667,4,16,CPU-naive,compute-col-block-B
0.000008,4,16,CPU-naive,get-ready-allgatherv
0.001149,4,16,CPU-naive,perform-allgatherv
1.079589,4,16,CPU-naive,compute-block-C-result
0.000671,4,16,CPU-naive,compute-col-block-B
0.000007,4,16,CPU-naive,get-ready-allgatherv
0.001174,4,16,CPU-naive,perform-allgatherv
1.078484,4,16,CPU-naive,compute-block-C-result
1.928378,0,1,CPU-OpenBLAS,init-A-B-C
0.071824,0,1,CPU-OpenBLAS,compute-col-block-B
0.000001,0,1,CPU-OpenBLAS,get-ready-allgatherv
0.085253,0,1,CPU-OpenBLAS,perform-allgatherv
3.734385,0,1,CPU-OpenBLAS,compute-block-C-result
1.928768,0,1,CPU-OpenBLAS,init-A-B-C
0.071818,0,1,CPU-OpenBLAS,compute-col-block-B
0.000002,0,1,CPU-OpenBLAS,get-ready-allgatherv
0.085107,0,1,CPU-OpenBLAS,perform-allgatherv
3.736842,0,1,CPU-OpenBLAS,compute-block-C-result
1.928896,0,1,CPU-OpenBLAS,init-A-B-C
0.071929,0,1,CPU-OpenBLAS,compute-col-block-B
0.000002,0,1,CPU-OpenBLAS,get-ready-allgatherv
0.085181,0,1,CPU-OpenBLAS,perform-allgatherv
3.734070,0,1,CPU-OpenBLAS,compute-block-C-result
0.969168,0,2,CPU-OpenBLAS,init-A-B-C
0.020146,0,2,CPU-OpenBLAS,compute-col-block-B
0.000003,0,2,CPU-OpenBLAS,get-ready-allgatherv
0.070058,0,2,CPU-OpenBLAS,perform-allgatherv
0.947442,0,2,CPU-OpenBLAS,compute-block-C-result
0.018600,0,2,CPU-OpenBLAS,compute-col-block-B
0.000002,0,2,CPU-OpenBLAS,get-ready-allgatherv
0.047146,0,2,CPU-OpenBLAS,perform-allgatherv
0.943965,0,2,CPU-OpenBLAS,compute-block-C-result
0.970245,1,2,CPU-OpenBLAS,init-A-B-C
0.019970,1,2,CPU-OpenBLAS,compute-col-block-B
0.000003,1,2,CPU-OpenBLAS,get-ready-allgatherv
0.068923,1,2,CPU-OpenBLAS,perform-allgatherv
0.949088,1,2,CPU-OpenBLAS,compute-block-C-result
0.019876,1,2,CPU-OpenBLAS,compute-col-block-B
0.000003,1,2,CPU-OpenBLAS,get-ready-allgatherv
0.045154,1,2,CPU-OpenBLAS,perform-allgatherv
0.943541,1,2,CPU-OpenBLAS,compute-block-C-result
0.970023,1,2,CPU-OpenBLAS,init-A-B-C
0.020044,1,2,CPU-OpenBLAS,compute-col-block-B
0.000002,1,2,CPU-OpenBLAS,get-ready-allgatherv
0.067381,1,2,CPU-OpenBLAS,perform-allgatherv
0.945077,1,2,CPU-OpenBLAS,compute-block-C-result
0.019725,1,2,CPU-OpenBLAS,compute-col-block-B
0.000003,1,2,CPU-OpenBLAS,get-ready-allgatherv
0.043933,1,2,CPU-OpenBLAS,perform-allgatherv
0.941792,1,2,CPU-OpenBLAS,compute-block-C-result
0.968642,0,2,CPU-OpenBLAS,init-A-B-C
0.020077,0,2,CPU-OpenBLAS,compute-col-block-B
0.000003,0,2,CPU-OpenBLAS,get-ready-allgatherv
0.084821,0,2,CPU-OpenBLAS,perform-allgatherv
0.945536,0,2,CPU-OpenBLAS,compute-block-C-result
0.019852,0,2,CPU-OpenBLAS,compute-col-block-B
0.000003,0,2,CPU-OpenBLAS,get-ready-allgatherv
0.044672,0,2,CPU-OpenBLAS,perform-allgatherv
0.942200,0,2,CPU-OpenBLAS,compute-block-C-result
0.483730,3,4,CPU-OpenBLAS,init-A-B-C
0.005144,3,4,CPU-OpenBLAS,compute-col-block-B
0.000004,3,4,CPU-OpenBLAS,get-ready-allgatherv
0.064843,3,4,CPU-OpenBLAS,perform-allgatherv
0.244514,3,4,CPU-OpenBLAS,compute-block-C-result
0.004319,3,4,CPU-OpenBLAS,compute-col-block-B
0.000005,3,4,CPU-OpenBLAS,get-ready-allgatherv
0.032222,3,4,CPU-OpenBLAS,perform-allgatherv
0.240071,3,4,CPU-OpenBLAS,compute-block-C-result
0.001767,3,4,CPU-OpenBLAS,compute-col-block-B
0.000004,3,4,CPU-OpenBLAS,get-ready-allgatherv
0.030016,3,4,CPU-OpenBLAS,perform-allgatherv
0.240168,3,4,CPU-OpenBLAS,compute-block-C-result
0.001749,3,4,CPU-OpenBLAS,compute-col-block-B
0.000002,3,4,CPU-OpenBLAS,get-ready-allgatherv
0.028005,3,4,CPU-OpenBLAS,perform-allgatherv
0.240199,3,4,CPU-OpenBLAS,compute-block-C-result
0.484979,2,4,CPU-OpenBLAS,init-A-B-C
0.005293,2,4,CPU-OpenBLAS,compute-col-block-B
0.000003,2,4,CPU-OpenBLAS,get-ready-allgatherv
0.065123,2,4,CPU-OpenBLAS,perform-allgatherv
0.244686,2,4,CPU-OpenBLAS,compute-block-C-result
0.005136,2,4,CPU-OpenBLAS,compute-col-block-B
0.000003,2,4,CPU-OpenBLAS,get-ready-allgatherv
0.029397,2,4,CPU-OpenBLAS,perform-allgatherv
0.241197,2,4,CPU-OpenBLAS,compute-block-C-result
0.001780,2,4,CPU-OpenBLAS,compute-col-block-B
0.000004,2,4,CPU-OpenBLAS,get-ready-allgatherv
0.028368,2,4,CPU-OpenBLAS,perform-allgatherv
0.240418,2,4,CPU-OpenBLAS,compute-block-C-result
0.001791,2,4,CPU-OpenBLAS,compute-col-block-B
0.000003,2,4,CPU-OpenBLAS,get-ready-allgatherv
0.027713,2,4,CPU-OpenBLAS,perform-allgatherv
0.240466,2,4,CPU-OpenBLAS,compute-block-C-result
0.483306,1,4,CPU-OpenBLAS,init-A-B-C
0.005032,1,4,CPU-OpenBLAS,compute-col-block-B
0.000004,1,4,CPU-OpenBLAS,get-ready-allgatherv
0.069411,1,4,CPU-OpenBLAS,perform-allgatherv
0.244863,1,4,CPU-OpenBLAS,compute-block-C-result
0.004167,1,4,CPU-OpenBLAS,compute-col-block-B
0.000005,1,4,CPU-OpenBLAS,get-ready-allgatherv
0.029889,1,4,CPU-OpenBLAS,perform-allgatherv
0.240474,1,4,CPU-OpenBLAS,compute-block-C-result
0.001798,1,4,CPU-OpenBLAS,compute-col-block-B
0.000003,1,4,CPU-OpenBLAS,get-ready-allgatherv
0.028488,1,4,CPU-OpenBLAS,perform-allgatherv
0.240495,1,4,CPU-OpenBLAS,compute-block-C-result
0.001786,1,4,CPU-OpenBLAS,compute-col-block-B
0.000004,1,4,CPU-OpenBLAS,get-ready-allgatherv
0.027195,1,4,CPU-OpenBLAS,perform-allgatherv
0.240308,1,4,CPU-OpenBLAS,compute-block-C-result
0.482004,0,4,CPU-OpenBLAS,init-A-B-C
0.005086,0,4,CPU-OpenBLAS,compute-col-block-B
0.000004,0,4,CPU-OpenBLAS,get-ready-allgatherv
0.068552,0,4,CPU-OpenBLAS,perform-allgatherv
0.242199,0,4,CPU-OpenBLAS,compute-block-C-result
0.005101,0,4,CPU-OpenBLAS,compute-col-block-B
0.000003,0,4,CPU-OpenBLAS,get-ready-allgatherv
0.033355,0,4,CPU-OpenBLAS,perform-allgatherv
0.240570,0,4,CPU-OpenBLAS,compute-block-C-result
0.002000,0,4,CPU-OpenBLAS,compute-col-block-B
0.000003,0,4,CPU-OpenBLAS,get-ready-allgatherv
0.028852,0,4,CPU-OpenBLAS,perform-allgatherv
0.240437,0,4,CPU-OpenBLAS,compute-block-C-result
0.002013,0,4,CPU-OpenBLAS,compute-col-block-B
0.000003,0,4,CPU-OpenBLAS,get-ready-allgatherv
0.027069,0,4,CPU-OpenBLAS,perform-allgatherv
0.240517,0,4,CPU-OpenBLAS,compute-block-C-result
0.242565,4,8,CPU-OpenBLAS,init-A-B-C
0.001520,4,8,CPU-OpenBLAS,compute-col-block-B
0.000005,4,8,CPU-OpenBLAS,get-ready-allgatherv
0.148102,4,8,CPU-OpenBLAS,perform-allgatherv
0.067718,4,8,CPU-OpenBLAS,compute-block-C-result
0.001361,4,8,CPU-OpenBLAS,compute-col-block-B
0.000005,4,8,CPU-OpenBLAS,get-ready-allgatherv
0.022957,4,8,CPU-OpenBLAS,perform-allgatherv
0.063178,4,8,CPU-OpenBLAS,compute-block-C-result
0.002027,4,8,CPU-OpenBLAS,compute-col-block-B
0.000005,4,8,CPU-OpenBLAS,get-ready-allgatherv
0.006823,4,8,CPU-OpenBLAS,perform-allgatherv
0.063131,4,8,CPU-OpenBLAS,compute-block-C-result
0.002000,4,8,CPU-OpenBLAS,compute-col-block-B
0.000005,4,8,CPU-OpenBLAS,get-ready-allgatherv
0.009164,4,8,CPU-OpenBLAS,perform-allgatherv
0.063114,4,8,CPU-OpenBLAS,compute-block-C-result
0.001994,4,8,CPU-OpenBLAS,compute-col-block-B
0.000005,4,8,CPU-OpenBLAS,get-ready-allgatherv
0.009625,4,8,CPU-OpenBLAS,perform-allgatherv
0.063234,4,8,CPU-OpenBLAS,compute-block-C-result
0.002007,4,8,CPU-OpenBLAS,compute-col-block-B
0.000005,4,8,CPU-OpenBLAS,get-ready-allgatherv
0.004263,4,8,CPU-OpenBLAS,perform-allgatherv
0.063042,4,8,CPU-OpenBLAS,compute-block-C-result
0.001993,4,8,CPU-OpenBLAS,compute-col-block-B
0.000005,4,8,CPU-OpenBLAS,get-ready-allgatherv
0.006247,4,8,CPU-OpenBLAS,perform-allgatherv
0.063063,4,8,CPU-OpenBLAS,compute-block-C-result
0.001984,4,8,CPU-OpenBLAS,compute-col-block-B
0.000004,4,8,CPU-OpenBLAS,get-ready-allgatherv
0.005779,4,8,CPU-OpenBLAS,perform-allgatherv
0.063149,4,8,CPU-OpenBLAS,compute-block-C-result
0.241678,0,8,CPU-OpenBLAS,init-A-B-C
0.001439,0,8,CPU-OpenBLAS,compute-col-block-B
0.000005,0,8,CPU-OpenBLAS,get-ready-allgatherv
0.161780,0,8,CPU-OpenBLAS,perform-allgatherv
0.063954,0,8,CPU-OpenBLAS,compute-block-C-result
0.001365,0,8,CPU-OpenBLAS,compute-col-block-B
0.000006,0,8,CPU-OpenBLAS,get-ready-allgatherv
0.026837,0,8,CPU-OpenBLAS,perform-allgatherv
0.063188,0,8,CPU-OpenBLAS,compute-block-C-result
0.002278,0,8,CPU-OpenBLAS,compute-col-block-B
0.000006,0,8,CPU-OpenBLAS,get-ready-allgatherv
0.005030,0,8,CPU-OpenBLAS,perform-allgatherv
0.063218,0,8,CPU-OpenBLAS,compute-block-C-result
0.002274,0,8,CPU-OpenBLAS,compute-col-block-B
0.000005,0,8,CPU-OpenBLAS,get-ready-allgatherv
0.008812,0,8,CPU-OpenBLAS,perform-allgatherv
0.063235,0,8,CPU-OpenBLAS,compute-block-C-result
0.002269,0,8,CPU-OpenBLAS,compute-col-block-B
